Model,Seed,MAX_CANDS,best_b_cbf,coverage_rate,feasible_nDCG@10,feasible_HR@10,feasible_MRR@10,feasible_cases,total_cases,best_b,cbf_model,cf_model,blend_method,method_params,is_selected_best,blend_params,explanation_type,explanation_distribution,reason_th,topk_longtail_rate_mean_x,topk_avg_popularity_mean_x,coverage_item_catalog_rate,faithfulness_mean_rank_drop,model_family,model_name,run_id,config_hash,xai_conf_mean,xai_coverage_rate_topk,xai_balanced_rate,xai_faithfulness_drop_mean,topk_longtail_rate_mean_y,topk_avg_popularity_mean_y,ndcg_cold_mean,ndcg_heavy_mean,ndcg_mid_mean,hr_cold_mean,hr_heavy_mean,hr_mid_mean,mrr_cold_mean,mrr_heavy_mean,mrr_mid_mean
Hybrid-multilingual-e5-large-LightGCN,123,200,,1.0,0.6867362025722713,0.9358974358974359,0.6064229751729753,156,156,,multilingual-e5-large,LightGCN,Switching,kw_hit>=0.5->CBF,False,,,,,,,,,HYBRID,Switching,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,123,200,,1.0,0.781821768894776,0.9615384615384616,0.7212403337403338,156,156,,multilingual-e5-large,LightGCN,RRF,k_rrf=10,True,,,,,,,,,HYBRID,RRF,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,999,50,,1.0,0.8335442377678317,0.967948717948718,0.7888122561199485,156,156,,multilingual-e5-large,LightGCN,WeightedSum,alpha=0.00,False,,,,,,,,,HYBRID,WeightedSum,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,999,50,,1.0,0.845895945190583,0.9807692307692307,0.801356696973213,156,156,,multilingual-e5-large,LightGCN,Cascade,threshold=0.30,False,,,,,,,,,HYBRID,Cascade,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,999,50,,1.0,0.7386793036953737,0.9358974358974359,0.6740740740740744,156,156,,multilingual-e5-large,LightGCN,Switching,kw_hit>=0.5->CBF,False,,,,,,,,,HYBRID,Switching,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,999,50,,1.0,0.8337512130091695,0.9807692307692307,0.784437321937322,156,156,,multilingual-e5-large,LightGCN,RRF,k_rrf=10,True,,,,,,,,,HYBRID,RRF,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,999,100,,1.0,0.8399954884392301,0.9743589743589743,0.7958808819385741,156,156,,multilingual-e5-large,LightGCN,WeightedSum,alpha=0.00,False,,,,,,,,,HYBRID,WeightedSum,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,999,100,,1.0,0.8436233961056038,0.9807692307692307,0.7984126984126985,156,156,,multilingual-e5-large,LightGCN,Cascade,threshold=0.30,False,,,,,,,,,HYBRID,Cascade,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,999,100,,1.0,0.735361157042524,0.9487179487179487,0.6664987789987792,156,156,,multilingual-e5-large,LightGCN,Switching,kw_hit>=0.5->CBF,False,,,,,,,,,HYBRID,Switching,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,999,100,,1.0,0.8467973415281085,0.9871794871794872,0.8005418192918193,156,156,,multilingual-e5-large,LightGCN,RRF,k_rrf=10,True,,,,,,,,,HYBRID,RRF,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,999,200,,1.0,0.8355263374425069,0.9871794871794872,0.7866096866096868,156,156,,multilingual-e5-large,LightGCN,WeightedSum,alpha=0.00,False,,,,,,,,,HYBRID,WeightedSum,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,999,200,,1.0,0.8438246708252793,0.9807692307692307,0.7987692862692863,156,156,,multilingual-e5-large,LightGCN,Cascade,threshold=0.30,False,,,,,,,,,HYBRID,Cascade,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,999,200,,1.0,0.704402325780513,0.9230769230769231,0.6339183964183968,156,156,,multilingual-e5-large,LightGCN,Switching,kw_hit>=0.5->CBF,False,,,,,,,,,HYBRID,Switching,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,999,200,,1.0,0.8379752682463334,0.9807692307692307,0.790481277981278,156,156,,multilingual-e5-large,LightGCN,RRF,k_rrf=30,True,,,,,,,,,HYBRID,RRF,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,2024,50,,1.0,0.8130914992960631,0.9615384615384616,0.7642838399417348,156,156,,multilingual-e5-large,LightGCN,WeightedSum,alpha=0.00,False,,,,,,,,,HYBRID,WeightedSum,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,2024,50,,1.0,0.8198687596565605,0.9743589743589743,0.7694488546655732,156,156,,multilingual-e5-large,LightGCN,Cascade,threshold=0.30,False,,,,,,,,,HYBRID,Cascade,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,2024,50,,1.0,0.7150663034924607,0.9423076923076923,0.6422135734635738,156,156,,multilingual-e5-large,LightGCN,Switching,kw_hit>=0.5->CBF,False,,,,,,,,,HYBRID,Switching,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,2024,50,,1.0,0.8392948421338107,0.9935897435897436,0.7885302197802198,156,156,,multilingual-e5-large,LightGCN,RRF,k_rrf=10,True,,,,,,,,,HYBRID,RRF,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,2024,100,,1.0,0.8107838910236161,0.9487179487179487,0.7661595757183992,156,156,,multilingual-e5-large,LightGCN,WeightedSum,alpha=0.00,False,,,,,,,,,HYBRID,WeightedSum,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,2024,100,,1.0,0.8181058029534427,0.9615384615384616,0.7714697339697343,156,156,,multilingual-e5-large,LightGCN,Cascade,threshold=0.30,False,,,,,,,,,HYBRID,Cascade,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,2024,100,,1.0,0.6773685052928256,0.9166666666666666,0.597886141636142,156,156,,multilingual-e5-large,LightGCN,Switching,kw_hit>=0.5->CBF,False,,,,,,,,,HYBRID,Switching,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,2024,100,,1.0,0.8372811030526114,0.9743589743589743,0.7921957671957672,156,156,,multilingual-e5-large,LightGCN,RRF,k_rrf=10,True,,,,,,,,,HYBRID,RRF,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,2024,200,,1.0,0.8149350907577203,0.9551282051282052,0.7686463755542706,156,156,,multilingual-e5-large,LightGCN,WeightedSum,alpha=0.00,False,,,,,,,,,HYBRID,WeightedSum,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,2024,200,,1.0,0.822805235362278,0.9615384615384616,0.7765192896771846,156,156,,multilingual-e5-large,LightGCN,Cascade,threshold=0.30,False,,,,,,,,,HYBRID,Cascade,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,2024,200,,1.0,0.6890942996109376,0.9230769230769231,0.6120344932844936,156,156,,multilingual-e5-large,LightGCN,Switching,kw_hit>=0.5->CBF,False,,,,,,,,,HYBRID,Switching,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,2024,200,,1.0,0.8397997708351076,0.9807692307692307,0.7928952991452993,156,156,,multilingual-e5-large,LightGCN,RRF,k_rrf=10,True,,,,,,,,,HYBRID,RRF,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,555,50,,1.0,0.8656915326025247,0.9935897435897436,0.8236321305400255,156,156,,multilingual-e5-large,LightGCN,WeightedSum,alpha=0.00,False,,,,,,,,,HYBRID,WeightedSum,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,555,50,,1.0,0.8598603098751263,0.9935897435897436,0.8154234410813361,156,156,,multilingual-e5-large,LightGCN,Cascade,threshold=0.30,False,,,,,,,,,HYBRID,Cascade,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,555,50,,1.0,0.774643787129555,0.9487179487179487,0.7175442612942613,156,156,,multilingual-e5-large,LightGCN,Switching,kw_hit>=0.5->CBF,False,,,,,,,,,HYBRID,Switching,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,555,50,,1.0,0.8657552552942053,1.0,0.8208943833943837,156,156,,multilingual-e5-large,LightGCN,RRF,k_rrf=10,True,,,,,,,,,HYBRID,RRF,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,555,100,,1.0,0.8452168583880431,0.967948717948718,0.8045762108262109,156,156,,multilingual-e5-large,LightGCN,WeightedSum,alpha=0.00,False,,,,,,,,,HYBRID,WeightedSum,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,555,100,,1.0,0.8458968905914506,0.967948717948718,0.8050086487586489,156,156,,multilingual-e5-large,LightGCN,Cascade,threshold=0.30,False,,,,,,,,,HYBRID,Cascade,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,555,100,,1.0,0.7509890652767156,0.9423076923076923,0.6884666259666261,156,156,,multilingual-e5-large,LightGCN,Switching,kw_hit>=0.5->CBF,False,,,,,,,,,HYBRID,Switching,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,555,100,,1.0,0.858041966319534,0.9871794871794872,0.8150259462759462,156,156,,multilingual-e5-large,LightGCN,RRF,k_rrf=10,True,,,,,,,,,HYBRID,RRF,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,555,200,,1.0,0.8282177882956049,0.9871794871794872,0.7765745828245827,156,156,,multilingual-e5-large,LightGCN,WeightedSum,alpha=0.00,False,,,,,,,,,HYBRID,WeightedSum,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,555,200,,1.0,0.8335348115585353,0.9871794871794872,0.7831705331705332,156,156,,multilingual-e5-large,LightGCN,Cascade,threshold=0.30,False,,,,,,,,,HYBRID,Cascade,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,555,200,,1.0,0.7546799245199516,0.9423076923076923,0.693381155881156,156,156,,multilingual-e5-large,LightGCN,Switching,kw_hit>=0.5->CBF,False,,,,,,,,,HYBRID,Switching,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid-multilingual-e5-large-LightGCN,555,200,,1.0,0.8520202960233109,0.9935897435897436,0.8053317053317053,156,156,,multilingual-e5-large,LightGCN,RRF,k_rrf=10,True,,,,,,,,,HYBRID,RRF,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,,,,,,,,,,,,,,,
Hybrid+XAI-multilingual-e5-large-LightGCN,42,50,,1.0,0.8274324064082157,0.9743589743589743,0.778329772079772,156,156,,multilingual-e5-large,LightGCN,RRF,,True,"a=0.00, thr=0.30",Balanced,"{'Balanced': 147, 'CF-dominant': 8, 'Context-only': 1}",XAI routing: Balanced dominant (147 cases),0.4256410256410257,19.244871794871795,0.9385964912280702,3.9743589743589745,HYBRID,XAI-RRF,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,0.05689470714037789,1.0,0.9423076923076923,3.9743589743589745,0.4256410256410257,19.244871794871795,0.8248270849611385,1.0,0.7978841056738005,0.9646017699115044,1.0,1.0,0.7783431661750246,1.0,0.7297297297297297
Hybrid+XAI-multilingual-e5-large-LightGCN,42,100,,1.0,0.8623175994343006,0.9871794871794872,0.8209808709808709,156,156,,multilingual-e5-large,LightGCN,RRF,,True,"a=0.00, thr=0.30",Balanced,"{'Balanced': 150, 'Keyword-driven': 1, 'Context-only': 2, 'CF-dominant': 3}",XAI routing: Balanced dominant (150 cases),0.4339743589743589,19.253205128205128,0.9298245614035088,2.9551282051282053,HYBRID,XAI-RRF,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,0.14276958314439525,1.0,0.9615384615384616,2.9551282051282053,0.433974358974359,19.253205128205128,0.8612991376942477,0.9384882922619097,0.8562649015559183,0.9823008849557522,1.0,1.0,0.8214075010535188,0.9166666666666666,0.8086658086658087
Hybrid+XAI-multilingual-e5-large-LightGCN,42,200,,1.0,0.8179130181022433,0.9935897435897436,0.761302355052355,156,156,,multilingual-e5-large,LightGCN,RRF,,True,"a=0.00, thr=0.30",Balanced,"{'Balanced': 146, 'Keyword-driven': 1, 'CF-dominant': 7, 'Context-only': 2}",XAI routing: Balanced dominant (146 cases),0.4025641025641025,19.590384615384615,0.9035087719298246,2.9358974358974357,HYBRID,XAI-RRF,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,0.12710391155196657,1.0,0.9358974358974359,2.9358974358974357,0.4025641025641025,19.590384615384615,0.8207917060908567,1.0,0.8038955224460517,0.9911504424778761,1.0,1.0,0.7658800393313668,1.0,0.7424388674388674
Hybrid+XAI-multilingual-e5-large-LightGCN,123,50,,1.0,0.7922527442385625,1.0,0.7233160358160357,156,156,,multilingual-e5-large,LightGCN,RRF,,True,"a=0.00, thr=0.30",Balanced,"{'Balanced': 146, 'CF-dominant': 8, 'Context-only': 1, 'Keyword-driven': 1}",XAI routing: Balanced dominant (146 cases),0.43205128205128207,19.698076923076922,0.9473684210526315,4.089743589743589,HYBRID,XAI-RRF,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,0.1198810083477084,1.0,0.9358974358974359,4.089743589743589,0.43205128205128207,19.698076923076922,0.7966004823457983,0.8769765845238192,0.7414845076333995,1.0,1.0,1.0,0.7287610619469026,0.8333333333333334,0.6573144573144573
Hybrid+XAI-multilingual-e5-large-LightGCN,123,100,,1.0,0.8234076593651551,0.9871794871794872,0.7686609686609687,156,156,,multilingual-e5-large,LightGCN,RRF,,True,"a=0.00, thr=0.30",Balanced,"{'Balanced': 146, 'CF-dominant': 8, 'Keyword-driven': 1, 'Context-only': 1}",XAI routing: Balanced dominant (146 cases),0.41538461538461535,19.438461538461535,0.9210526315789473,4.358974358974359,HYBRID,XAI-RRF,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,0.1192959587993845,1.0,0.9358974358974359,4.358974358974359,0.41538461538461535,19.43846153846154,0.847320724739079,0.7529637601343332,0.7779476779403922,0.9911504424778761,1.0,0.972972972972973,0.7992625368731563,0.6722222222222222,0.7133633633633634
Hybrid+XAI-multilingual-e5-large-LightGCN,123,200,,1.0,0.781821768894776,0.9615384615384616,0.7212403337403338,156,156,,multilingual-e5-large,LightGCN,RRF,,True,"a=0.00, thr=0.30",Balanced,"{'Balanced': 141, 'Context-only': 4, 'CF-dominant': 10, 'Keyword-driven': 1}",XAI routing: Balanced dominant (141 cases),0.41282051282051285,19.536538461538463,0.9210526315789473,3.7884615384615383,HYBRID,XAI-RRF,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,0.12133828490761814,1.0,0.9038461538461539,3.7884615384615383,0.41282051282051285,19.53653846153846,0.8022002741711898,0.793643251190486,0.735902546638635,0.9646017699115044,1.0,0.9459459459459459,0.7477876106194691,0.7222222222222222,0.6651651651651651
Hybrid+XAI-multilingual-e5-large-LightGCN,999,50,,1.0,0.8337512130091695,0.9807692307692307,0.784437321937322,156,156,,multilingual-e5-large,LightGCN,RRF,,True,"a=0.00, thr=0.30",Balanced,"{'Balanced': 148, 'CF-dominant': 8}",XAI routing: Balanced dominant (148 cases),0.4269230769230769,18.85705128205128,0.9210526315789473,2.871794871794872,HYBRID,XAI-RRF,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,0.14080652773037458,1.0,0.9487179487179487,2.871794871794872,0.4269230769230769,18.85705128205128,0.8334440673642545,0.8769765845238192,0.8172965971294045,0.9823008849557522,1.0,0.972972972972973,0.7842674532940019,0.8333333333333334,0.7635135135135135
Hybrid+XAI-multilingual-e5-large-LightGCN,999,100,,1.0,0.8467973415281085,0.9871794871794872,0.8005418192918193,156,156,,multilingual-e5-large,LightGCN,RRF,,True,"a=0.00, thr=0.30",Balanced,"{'Balanced': 150, 'Context-only': 1, 'CF-dominant': 5}",XAI routing: Balanced dominant (150 cases),0.4416666666666667,18.65897435897436,0.9298245614035088,3.032051282051282,HYBRID,XAI-RRF,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,0.15908284297691194,1.0,0.9615384615384616,3.032051282051282,0.4416666666666667,18.65897435897436,0.8398413341615717,0.8333333333333334,0.8865773265468849,0.9823008849557522,1.0,1.0,0.7936683522966709,0.7777777777777778,0.8477477477477477
Hybrid+XAI-multilingual-e5-large-LightGCN,999,200,,1.0,0.8379752682463334,0.9807692307692307,0.790481277981278,156,156,,multilingual-e5-large,LightGCN,RRF,,True,"a=0.00, thr=0.30",Balanced,"{'Balanced': 146, 'Context-only': 4, 'CF-dominant': 5, 'Keyword-driven': 1}",XAI routing: Balanced dominant (146 cases),0.4358974358974359,18.335256410256413,0.9035087719298246,5.044871794871795,HYBRID,XAI-RRF,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,0.0693398799982332,1.0,0.9358974358974359,5.044871794871795,0.4358974358974359,18.335256410256413,0.8305279148728678,0.9166666666666666,0.8484128330562201,0.9734513274336283,1.0,1.0,0.7827784801236128,0.8888888888888888,0.798948948948949
Hybrid+XAI-multilingual-e5-large-LightGCN,2024,50,,1.0,0.8392948421338107,0.9935897435897436,0.7885302197802198,156,156,,multilingual-e5-large,LightGCN,RRF,,True,"a=0.00, thr=0.30",Balanced,"{'Balanced': 142, 'CF-dominant': 13, 'Keyword-driven': 1}",XAI routing: Balanced dominant (142 cases),0.47820512820512817,18.510897435897437,0.956140350877193,3.371794871794872,HYBRID,XAI-RRF,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,0.12849028323110487,1.0,0.9102564102564102,3.371794871794872,0.47820512820512817,18.510897435897434,0.8391320607927338,0.7628873973214406,0.8612153349697188,0.9911504424778761,1.0,1.0,0.789794915016154,0.6875,0.813963963963964
Hybrid+XAI-multilingual-e5-large-LightGCN,2024,100,,1.0,0.8372811030526114,0.9743589743589743,0.7921957671957672,156,156,,multilingual-e5-large,LightGCN,RRF,,True,"a=0.00, thr=0.30",Balanced,"{'Balanced': 143, 'Context-only': 2, 'CF-dominant': 11}",XAI routing: Balanced dominant (143 cases),0.47692307692307695,17.608333333333334,0.9473684210526315,2.9743589743589745,HYBRID,XAI-RRF,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,0.14353414572443524,1.0,0.9166666666666666,2.9743589743589745,0.47692307692307695,17.608333333333334,0.8414803133374926,0.7529637601343332,0.835465532976873,0.9734513274336283,1.0,0.972972972972973,0.7981668773704171,0.6722222222222222,0.7906477906477907
Hybrid+XAI-multilingual-e5-large-LightGCN,2024,200,,1.0,0.8397997708351076,0.9807692307692307,0.7928952991452993,156,156,,multilingual-e5-large,LightGCN,RRF,,True,"a=0.00, thr=0.30",Balanced,"{'Balanced': 146, 'CF-dominant': 7, 'Context-only': 3}",XAI routing: Balanced dominant (146 cases),0.45448717948717954,18.352564102564102,0.9298245614035088,3.108974358974359,HYBRID,XAI-RRF,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,0.12523267050809098,1.0,0.9358974358974359,3.108974358974359,0.45448717948717954,18.352564102564102,0.8337245804224249,0.8311894901132466,0.8693165999562577,0.9734513274336283,1.0,1.0,0.7875368731563421,0.7777777777777778,0.8252252252252251
Hybrid+XAI-multilingual-e5-large-LightGCN,555,50,,1.0,0.8657552552942053,1.0,0.8208943833943837,156,156,,multilingual-e5-large,LightGCN,RRF,,True,"a=0.00, thr=0.30",Balanced,"{'Balanced': 150, 'CF-dominant': 5, 'Context-only': 1}",XAI routing: Balanced dominant (150 cases),0.4198717948717949,20.27115384615384,0.9122807017543859,3.608974358974359,HYBRID,XAI-RRF,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,0.12455894266776336,1.0,0.9615384615384616,3.608974358974359,0.4198717948717949,20.271153846153847,0.866105424954518,0.8436010519408085,0.8878198707388488,1.0,1.0,1.0,0.8215339233038348,0.7916666666666666,0.8507078507078507
Hybrid+XAI-multilingual-e5-large-LightGCN,555,100,,1.0,0.858041966319534,0.9871794871794872,0.8150259462759462,156,156,,multilingual-e5-large,LightGCN,RRF,,True,"a=0.00, thr=0.30",Balanced,"{'Balanced': 147, 'CF-dominant': 7, 'Context-only': 2}",XAI routing: Balanced dominant (147 cases),0.4358974358974359,20.386538461538464,0.9035087719298246,3.6025641025641026,HYBRID,XAI-RRF,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,0.14493539571839614,1.0,0.9423076923076923,3.6025641025641026,0.4358974358974359,20.386538461538464,0.8547520985431712,0.8551549589285763,0.8747311699897622,0.9823008849557522,1.0,1.0,0.8123261694058155,0.8055555555555555,0.8338159588159588
Hybrid+XAI-multilingual-e5-large-LightGCN,555,200,,1.0,0.8520202960233109,0.9935897435897436,0.8053317053317053,156,156,,multilingual-e5-large,LightGCN,RRF,,True,"a=0.00, thr=0.30",Balanced,"{'Balanced': 147, 'Context-only': 5, 'CF-dominant': 4}",XAI routing: Balanced dominant (147 cases),0.4198717948717949,19.57371794871795,0.9122807017543859,3.5064102564102564,HYBRID,XAI-RRF,3761e57c-42ed-41ff-911f-34561beb1d4b,d3fca8b239cb,0.13105552616310726,1.0,0.9423076923076923,3.5064102564102564,0.4198717948717949,19.57371794871795,0.8439469357950772,0.8436010519408085,0.8852817721087353,0.9911504424778761,1.0,1.0,0.7954628459053238,0.7916666666666666,0.8475975975975976
